dundasChartControl1_DRG_DataRowGrouping1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_X,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_Y
12 month,August,08/08/2023 00:00:00,4.065
12 month,August,08/09/2023 00:00:00,4.053
12 month,August,08/10/2023 00:00:00,4.052
12 month,August,08/11/2023 00:00:00,4.056
12 month,August,08/14/2023 00:00:00,4.076
12 month,August,08/15/2023 00:00:00,4.091
12 month,August,08/16/2023 00:00:00,4.116
12 month,August,08/17/2023 00:00:00,4.095
12 month,August,08/18/2023 00:00:00,4.091
12 month,August,08/21/2023 00:00:00,4.082
12 month,August,08/22/2023 00:00:00,4.106
12 month,August,08/23/2023 00:00:00,4.082
12 month,August,08/24/2023 00:00:00,4.048
12 month,August,08/25/2023 00:00:00,4.045
12 month,August,08/28/2023 00:00:00,4.07
12 month,August,08/29/2023 00:00:00,4.074
12 month,August,08/30/2023 00:00:00,4.065
12 month,August,08/31/2023 00:00:00,4.102
12 month,September,09/01/2023 00:00:00,4.055
12 month,September,09/04/2023 00:00:00,4.049
12 month,September,09/05/2023 00:00:00,4.068
12 month,September,09/06/2023 00:00:00,4.051
12 month,September,09/07/2023 00:00:00,4.078
12 month,September,09/08/2023 00:00:00,4.086
12 month,September,09/11/2023 00:00:00,4.081
12 month,September,09/12/2023 00:00:00,4.103
12 month,September,09/13/2023 00:00:00,4.112
12 month,September,09/14/2023 00:00:00,4.159
12 month,September,09/15/2023 00:00:00,4.169
12 month,September,09/18/2023 00:00:00,4.191
12 month,September,09/19/2023 00:00:00,4.216
12 month,September,09/20/2023 00:00:00,4.222
12 month,September,09/21/2023 00:00:00,4.224
12 month,September,09/22/2023 00:00:00,4.213
12 month,September,09/25/2023 00:00:00,4.208
12 month,September,09/26/2023 00:00:00,4.199
12 month,September,09/27/2023 00:00:00,4.2
12 month,September,09/28/2023 00:00:00,4.221
12 month,September,09/29/2023 00:00:00,4.228
12 month,October,10/02/2023 00:00:00,4.198
12 month,October,10/03/2023 00:00:00,4.208
12 month,October,10/04/2023 00:00:00,4.212
12 month,October,10/05/2023 00:00:00,4.212
12 month,October,10/06/2023 00:00:00,4.194
12 month,October,10/09/2023 00:00:00,4.187
12 month,October,10/10/2023 00:00:00,4.155
12 month,October,10/11/2023 00:00:00,4.145
12 month,October,10/12/2023 00:00:00,4.162
12 month,October,10/13/2023 00:00:00,4.171
12 month,October,10/16/2023 00:00:00,4.172
12 month,October,10/17/2023 00:00:00,4.16
12 month,October,10/18/2023 00:00:00,4.196
12 month,October,10/19/2023 00:00:00,4.184
12 month,October,10/20/2023 00:00:00,4.185
12 month,October,10/23/2023 00:00:00,4.145
12 month,October,10/24/2023 00:00:00,4.154
12 month,October,10/25/2023 00:00:00,4.118
12 month,October,10/26/2023 00:00:00,4.128
12 month,October,10/27/2023 00:00:00,4.104
12 month,October,10/30/2023 00:00:00,4.078
12 month,October,10/31/2023 00:00:00,4.052

txtb_row_title,txtb_year,txtb_currency,txtb_value
Date,31 Oct 2023,1 week,3.887
Date,31 Oct 2023,1 month,3.876
Date,31 Oct 2023,3 month,3.972
Date,31 Oct 2023,6 month,4.092
Date,31 Oct 2023,12 month,4.052
Date,30 Oct 2023,1 week,3.883
Date,30 Oct 2023,1 month,3.893
Date,30 Oct 2023,3 month,3.968
Date,30 Oct 2023,6 month,4.109
Date,30 Oct 2023,12 month,4.078
Date,27 Oct 2023,1 week,3.872
Date,27 Oct 2023,1 month,3.868
Date,27 Oct 2023,3 month,3.948
Date,27 Oct 2023,6 month,4.102
Date,27 Oct 2023,12 month,4.104
Date,26 Oct 2023,1 week,3.881
Date,26 Oct 2023,1 month,3.883
Date,26 Oct 2023,3 month,3.952
Date,26 Oct 2023,6 month,4.105
Date,26 Oct 2023,12 month,4.128
Date,25 Oct 2023,1 week,3.875
Date,25 Oct 2023,1 month,3.845
Date,25 Oct 2023,3 month,3.938
Date,25 Oct 2023,6 month,4.092
Date,25 Oct 2023,12 month,4.118
Date,24 Oct 2023,1 week,3.880
Date,24 Oct 2023,1 month,3.842
Date,24 Oct 2023,3 month,3.941
Date,24 Oct 2023,6 month,4.102
Date,24 Oct 2023,12 month,4.154
Date,23 Oct 2023,1 week,3.883
Date,23 Oct 2023,1 month,3.861
Date,23 Oct 2023,3 month,3.956
Date,23 Oct 2023,6 month,4.096
Date,23 Oct 2023,12 month,4.145
Date,20 Oct 2023,1 week,3.890
Date,20 Oct 2023,1 month,3.863
Date,20 Oct 2023,3 month,3.969
Date,20 Oct 2023,6 month,4.107
Date,20 Oct 2023,12 month,4.185
Date,19 Oct 2023,1 week,3.879
Date,19 Oct 2023,1 month,3.855
Date,19 Oct 2023,3 month,4.002
Date,19 Oct 2023,6 month,4.126
Date,19 Oct 2023,12 month,4.184
Date,18 Oct 2023,1 week,3.891
Date,18 Oct 2023,1 month,3.864
Date,18 Oct 2023,3 month,3.993
Date,18 Oct 2023,6 month,4.143
Date,18 Oct 2023,12 month,4.196
Date,17 Oct 2023,1 week,3.876
Date,17 Oct 2023,1 month,3.845
Date,17 Oct 2023,3 month,3.972
Date,17 Oct 2023,6 month,4.118
Date,17 Oct 2023,12 month,4.160
Date,16 Oct 2023,1 week,3.862
Date,16 Oct 2023,1 month,3.862
Date,16 Oct 2023,3 month,3.975
Date,16 Oct 2023,6 month,4.103
Date,16 Oct 2023,12 month,4.172
Date,13 Oct 2023,1 week,3.874
Date,13 Oct 2023,1 month,3.860
Date,13 Oct 2023,3 month,3.985
Date,13 Oct 2023,6 month,4.121
Date,13 Oct 2023,12 month,4.171
Date,12 Oct 2023,1 week,3.882
Date,12 Oct 2023,1 month,3.872
Date,12 Oct 2023,3 month,3.965
Date,12 Oct 2023,6 month,4.121
Date,12 Oct 2023,12 month,4.162
Date,11 Oct 2023,1 week,3.897
Date,11 Oct 2023,1 month,3.865
Date,11 Oct 2023,3 month,3.952
Date,11 Oct 2023,6 month,4.114
Date,11 Oct 2023,12 month,4.145
Date,10 Oct 2023,1 week,3.878
Date,10 Oct 2023,1 month,3.864
Date,10 Oct 2023,3 month,3.988
Date,10 Oct 2023,6 month,4.112
Date,10 Oct 2023,12 month,4.155
Date,9 Oct 2023,1 week,3.896
Date,9 Oct 2023,1 month,3.871
Date,9 Oct 2023,3 month,3.980
Date,9 Oct 2023,6 month,4.129
Date,9 Oct 2023,12 month,4.187
Date,6 Oct 2023,1 week,3.898
Date,6 Oct 2023,1 month,3.863
Date,6 Oct 2023,3 month,3.983
Date,6 Oct 2023,6 month,4.113
Date,6 Oct 2023,12 month,4.194
Date,5 Oct 2023,1 week,3.885
Date,5 Oct 2023,1 month,3.825
Date,5 Oct 2023,3 month,3.972
Date,5 Oct 2023,6 month,4.125
Date,5 Oct 2023,12 month,4.212
Date,4 Oct 2023,1 week,3.885
Date,4 Oct 2023,1 month,3.834
Date,4 Oct 2023,3 month,3.962
Date,4 Oct 2023,6 month,4.130
Date,4 Oct 2023,12 month,4.212
Date,3 Oct 2023,1 week,3.889
Date,3 Oct 2023,1 month,3.872
Date,3 Oct 2023,3 month,3.964
Date,3 Oct 2023,6 month,4.128
Date,3 Oct 2023,12 month,4.208
Date,2 Oct 2023,1 week,3.858
Date,2 Oct 2023,1 month,3.858
Date,2 Oct 2023,3 month,3.951
Date,2 Oct 2023,6 month,4.138
Date,2 Oct 2023,12 month,4.198
Date,29 Sep 2023,1 week,3.872
Date,29 Sep 2023,1 month,3.847
Date,29 Sep 2023,3 month,3.952
Date,29 Sep 2023,6 month,4.125
Date,29 Sep 2023,12 month,4.228
Date,28 Sep 2023,1 week,3.892
Date,28 Sep 2023,1 month,3.845
Date,28 Sep 2023,3 month,3.955
Date,28 Sep 2023,6 month,4.125
Date,28 Sep 2023,12 month,4.221
Date,27 Sep 2023,1 week,3.881
Date,27 Sep 2023,1 month,3.858
Date,27 Sep 2023,3 month,3.972
Date,27 Sep 2023,6 month,4.136
Date,27 Sep 2023,12 month,4.200
Date,26 Sep 2023,1 week,3.882
Date,26 Sep 2023,1 month,3.843
Date,26 Sep 2023,3 month,3.941
Date,26 Sep 2023,6 month,4.090
Date,26 Sep 2023,12 month,4.199
Date,25 Sep 2023,1 week,3.883
Date,25 Sep 2023,1 month,3.865
Date,25 Sep 2023,3 month,3.977
Date,25 Sep 2023,6 month,4.122
Date,25 Sep 2023,12 month,4.208
Date,22 Sep 2023,1 week,3.875
Date,22 Sep 2023,1 month,3.872
Date,22 Sep 2023,3 month,3.958
Date,22 Sep 2023,6 month,4.082
Date,22 Sep 2023,12 month,4.213
Date,21 Sep 2023,1 week,3.895
Date,21 Sep 2023,1 month,3.869
Date,21 Sep 2023,3 month,3.955
Date,21 Sep 2023,6 month,4.072
Date,21 Sep 2023,12 month,4.224
Date,20 Sep 2023,1 week,3.878
Date,20 Sep 2023,1 month,3.834
Date,20 Sep 2023,3 month,3.934
Date,20 Sep 2023,6 month,4.070
Date,20 Sep 2023,12 month,4.222
Date,19 Sep 2023,1 week,3.777
Date,19 Sep 2023,1 month,3.891
Date,19 Sep 2023,3 month,3.934
Date,19 Sep 2023,6 month,4.071
Date,19 Sep 2023,12 month,4.216
Date,18 Sep 2023,1 week,3.715
Date,18 Sep 2023,1 month,3.762
Date,18 Sep 2023,3 month,3.903
Date,18 Sep 2023,6 month,4.066
Date,18 Sep 2023,12 month,4.191
Date,15 Sep 2023,1 week,3.690
Date,15 Sep 2023,1 month,3.762
Date,15 Sep 2023,3 month,3.878
Date,15 Sep 2023,6 month,4.055
Date,15 Sep 2023,12 month,4.169
Date,14 Sep 2023,1 week,3.674
Date,14 Sep 2023,1 month,3.725
Date,14 Sep 2023,3 month,3.867
Date,14 Sep 2023,6 month,4.040
Date,14 Sep 2023,12 month,4.159
Date,13 Sep 2023,1 week,3.651
Date,13 Sep 2023,1 month,3.675
Date,13 Sep 2023,3 month,3.845
Date,13 Sep 2023,6 month,3.999
Date,13 Sep 2023,12 month,4.112
Date,12 Sep 2023,1 week,3.632
Date,12 Sep 2023,1 month,3.699
Date,12 Sep 2023,3 month,3.824
Date,12 Sep 2023,6 month,3.968
Date,12 Sep 2023,12 month,4.103
Date,11 Sep 2023,1 week,3.639
Date,11 Sep 2023,1 month,3.662
Date,11 Sep 2023,3 month,3.822
Date,11 Sep 2023,6 month,3.970
Date,11 Sep 2023,12 month,4.081
Date,8 Sep 2023,1 week,3.659
Date,8 Sep 2023,1 month,3.682
Date,8 Sep 2023,3 month,3.800
Date,8 Sep 2023,6 month,3.952
Date,8 Sep 2023,12 month,4.086
Date,7 Sep 2023,1 week,3.645
Date,7 Sep 2023,1 month,3.670
Date,7 Sep 2023,3 month,3.799
Date,7 Sep 2023,6 month,3.938
Date,7 Sep 2023,12 month,4.078
Date,6 Sep 2023,1 week,3.628
Date,6 Sep 2023,1 month,3.651
Date,6 Sep 2023,3 month,3.795
Date,6 Sep 2023,6 month,3.929
Date,6 Sep 2023,12 month,4.051
Date,5 Sep 2023,1 week,3.622
Date,5 Sep 2023,1 month,3.625
Date,5 Sep 2023,3 month,3.802
Date,5 Sep 2023,6 month,3.938
Date,5 Sep 2023,12 month,4.068
Date,4 Sep 2023,1 week,3.636
Date,4 Sep 2023,1 month,3.636
Date,4 Sep 2023,3 month,3.798
Date,4 Sep 2023,6 month,3.955
Date,4 Sep 2023,12 month,4.049
Date,1 Sep 2023,1 week,3.642
Date,1 Sep 2023,1 month,3.639
Date,1 Sep 2023,3 month,3.770
Date,1 Sep 2023,6 month,3.934
Date,1 Sep 2023,12 month,4.055
Date,31 Aug 2023,1 week,3.645
Date,31 Aug 2023,1 month,3.637
Date,31 Aug 2023,3 month,3.795
Date,31 Aug 2023,6 month,3.987
Date,31 Aug 2023,12 month,4.102
Date,30 Aug 2023,1 week,3.651
Date,30 Aug 2023,1 month,3.654
Date,30 Aug 2023,3 month,3.803
Date,30 Aug 2023,6 month,3.956
Date,30 Aug 2023,12 month,4.065
Date,29 Aug 2023,1 week,3.638
Date,29 Aug 2023,1 month,3.631
Date,29 Aug 2023,3 month,3.783
Date,29 Aug 2023,6 month,3.944
Date,29 Aug 2023,12 month,4.074
Date,28 Aug 2023,1 week,3.628
Date,28 Aug 2023,1 month,3.645
Date,28 Aug 2023,3 month,3.771
Date,28 Aug 2023,6 month,3.944
Date,28 Aug 2023,12 month,4.070
Date,25 Aug 2023,1 week,3.648
Date,25 Aug 2023,1 month,3.620
Date,25 Aug 2023,3 month,3.788
Date,25 Aug 2023,6 month,3.935
Date,25 Aug 2023,12 month,4.045
Date,24 Aug 2023,1 week,3.638
Date,24 Aug 2023,1 month,3.632
Date,24 Aug 2023,3 month,3.784
Date,24 Aug 2023,6 month,3.932
Date,24 Aug 2023,12 month,4.048
Date,23 Aug 2023,1 week,3.640
Date,23 Aug 2023,1 month,3.642
Date,23 Aug 2023,3 month,3.826
Date,23 Aug 2023,6 month,3.953
Date,23 Aug 2023,12 month,4.082
Date,22 Aug 2023,1 week,3.628
Date,22 Aug 2023,1 month,3.637
Date,22 Aug 2023,3 month,3.808
Date,22 Aug 2023,6 month,3.951
Date,22 Aug 2023,12 month,4.106
Date,21 Aug 2023,1 week,3.631
Date,21 Aug 2023,1 month,3.612
Date,21 Aug 2023,3 month,3.806
Date,21 Aug 2023,6 month,3.941
Date,21 Aug 2023,12 month,4.082
Date,18 Aug 2023,1 week,3.634
Date,18 Aug 2023,1 month,3.615
Date,18 Aug 2023,3 month,3.816
Date,18 Aug 2023,6 month,3.944
Date,18 Aug 2023,12 month,4.091
Date,17 Aug 2023,1 week,3.640
Date,17 Aug 2023,1 month,3.632
Date,17 Aug 2023,3 month,3.815
Date,17 Aug 2023,6 month,3.941
Date,17 Aug 2023,12 month,4.095
Date,16 Aug 2023,1 week,3.637
Date,16 Aug 2023,1 month,3.623
Date,16 Aug 2023,3 month,3.798
Date,16 Aug 2023,6 month,3.964
Date,16 Aug 2023,12 month,4.116
Date,15 Aug 2023,1 week,3.608
Date,15 Aug 2023,1 month,3.627
Date,15 Aug 2023,3 month,3.787
Date,15 Aug 2023,6 month,3.943
Date,15 Aug 2023,12 month,4.091
Date,14 Aug 2023,1 week,3.641
Date,14 Aug 2023,1 month,3.664
Date,14 Aug 2023,3 month,3.799
Date,14 Aug 2023,6 month,3.957
Date,14 Aug 2023,12 month,4.076
Date,11 Aug 2023,1 week,3.628
Date,11 Aug 2023,1 month,3.638
Date,11 Aug 2023,3 month,3.781
Date,11 Aug 2023,6 month,3.928
Date,11 Aug 2023,12 month,4.056
Date,10 Aug 2023,1 week,3.647
Date,10 Aug 2023,1 month,3.621
Date,10 Aug 2023,3 month,3.788
Date,10 Aug 2023,6 month,3.937
Date,10 Aug 2023,12 month,4.052
Date,9 Aug 2023,1 week,3.647
Date,9 Aug 2023,1 month,3.625
Date,9 Aug 2023,3 month,3.759
Date,9 Aug 2023,6 month,3.927
Date,9 Aug 2023,12 month,4.053
Date,8 Aug 2023,1 week,3.640
Date,8 Aug 2023,1 month,3.615
Date,8 Aug 2023,3 month,3.765
Date,8 Aug 2023,6 month,3.921
Date,8 Aug 2023,12 month,4.065
Date,7 Aug 2023,1 week,3.637
Date,7 Aug 2023,1 month,3.638
Date,7 Aug 2023,3 month,3.754
Date,7 Aug 2023,6 month,3.949
Date,7 Aug 2023,12 month,4.055
Date,4 Aug 2023,1 week,3.643
Date,4 Aug 2023,1 month,3.615
Date,4 Aug 2023,3 month,3.743
Date,4 Aug 2023,6 month,3.940
Date,4 Aug 2023,12 month,4.045
Date,3 Aug 2023,1 week,3.638
Date,3 Aug 2023,1 month,3.609
Date,3 Aug 2023,3 month,3.722
Date,3 Aug 2023,6 month,3.937
Date,3 Aug 2023,12 month,4.052
Date,2 Aug 2023,1 week,3.610
Date,2 Aug 2023,1 month,3.610
Date,2 Aug 2023,3 month,3.733
Date,2 Aug 2023,6 month,3.944
Date,2 Aug 2023,12 month,4.081
Date,1 Aug 2023,1 week,3.532
Date,1 Aug 2023,1 month,3.580
Date,1 Aug 2023,3 month,3.723
Date,1 Aug 2023,6 month,3.948
Date,1 Aug 2023,12 month,4.076
Date,31 Jul 2023,1 week,3.455
Date,31 Jul 2023,1 month,3.578
Date,31 Jul 2023,3 month,3.715
Date,31 Jul 2023,6 month,3.929
Date,31 Jul 2023,12 month,4.064
Date,28 Jul 2023,1 week,3.465
Date,28 Jul 2023,1 month,3.585
Date,28 Jul 2023,3 month,3.725
Date,28 Jul 2023,6 month,3.958
Date,28 Jul 2023,12 month,4.111
Date,27 Jul 2023,1 week,3.422
Date,27 Jul 2023,1 month,3.565
Date,27 Jul 2023,3 month,3.714
Date,27 Jul 2023,6 month,3.972
Date,27 Jul 2023,12 month,4.140
Date,26 Jul 2023,1 week,3.401
Date,26 Jul 2023,1 month,3.545
Date,26 Jul 2023,3 month,3.714
Date,26 Jul 2023,6 month,3.952
Date,26 Jul 2023,12 month,4.114
Date,25 Jul 2023,1 week,3.392
Date,25 Jul 2023,1 month,3.521
Date,25 Jul 2023,3 month,3.705
Date,25 Jul 2023,6 month,3.966
Date,25 Jul 2023,12 month,4.114
Date,24 Jul 2023,1 week,3.401
Date,24 Jul 2023,1 month,3.475
Date,24 Jul 2023,3 month,3.716
Date,24 Jul 2023,6 month,3.972
Date,24 Jul 2023,12 month,4.158
Date,21 Jul 2023,1 week,3.394
Date,21 Jul 2023,1 month,3.502
Date,21 Jul 2023,3 month,3.721
Date,21 Jul 2023,6 month,3.972
Date,21 Jul 2023,12 month,4.162
Date,20 Jul 2023,1 week,3.402
Date,20 Jul 2023,1 month,3.472
Date,20 Jul 2023,3 month,3.698
Date,20 Jul 2023,6 month,3.952
Date,20 Jul 2023,12 month,4.141
Date,19 Jul 2023,1 week,3.395
Date,19 Jul 2023,1 month,3.455
Date,19 Jul 2023,3 month,3.646
Date,19 Jul 2023,6 month,3.937
Date,19 Jul 2023,12 month,4.121
Date,18 Jul 2023,1 week,3.379
Date,18 Jul 2023,1 month,3.465
Date,18 Jul 2023,3 month,3.705
Date,18 Jul 2023,6 month,3.962
Date,18 Jul 2023,12 month,4.160
Date,17 Jul 2023,1 week,3.381
Date,17 Jul 2023,1 month,3.457
Date,17 Jul 2023,3 month,3.685
Date,17 Jul 2023,6 month,3.962
Date,17 Jul 2023,12 month,4.150
Date,14 Jul 2023,1 week,3.393
Date,14 Jul 2023,1 month,3.464
Date,14 Jul 2023,3 month,3.660
Date,14 Jul 2023,6 month,3.941
Date,14 Jul 2023,12 month,4.134
Date,13 Jul 2023,1 week,3.391
Date,13 Jul 2023,1 month,3.446
Date,13 Jul 2023,3 month,3.663
Date,13 Jul 2023,6 month,3.945
Date,13 Jul 2023,12 month,4.174
Date,12 Jul 2023,1 week,3.387
Date,12 Jul 2023,1 month,3.457
Date,12 Jul 2023,3 month,3.657
Date,12 Jul 2023,6 month,3.955
Date,12 Jul 2023,12 month,4.191
Date,11 Jul 2023,1 week,3.386
Date,11 Jul 2023,1 month,3.456
Date,11 Jul 2023,3 month,3.672
Date,11 Jul 2023,6 month,3.940
Date,11 Jul 2023,12 month,4.184
Date,10 Jul 2023,1 week,3.395
Date,10 Jul 2023,1 month,3.438
Date,10 Jul 2023,3 month,3.661
Date,10 Jul 2023,6 month,3.931
Date,10 Jul 2023,12 month,4.190
Date,7 Jul 2023,1 week,3.393
Date,7 Jul 2023,1 month,3.425
Date,7 Jul 2023,3 month,3.640
Date,7 Jul 2023,6 month,3.945
Date,7 Jul 2023,12 month,4.193
Date,6 Jul 2023,1 week,3.398
Date,6 Jul 2023,1 month,3.377
Date,6 Jul 2023,3 month,3.612
Date,6 Jul 2023,6 month,3.905
Date,6 Jul 2023,12 month,4.155
Date,5 Jul 2023,1 week,3.388
Date,5 Jul 2023,1 month,3.393
Date,5 Jul 2023,3 month,3.589
Date,5 Jul 2023,6 month,3.895
Date,5 Jul 2023,12 month,4.165
Date,4 Jul 2023,1 week,3.378
Date,4 Jul 2023,1 month,3.388
Date,4 Jul 2023,3 month,3.613
Date,4 Jul 2023,6 month,3.888
Date,4 Jul 2023,12 month,4.164
Date,3 Jul 2023,1 week,3.388
Date,3 Jul 2023,1 month,3.385
Date,3 Jul 2023,3 month,3.597
Date,3 Jul 2023,6 month,3.913
Date,3 Jul 2023,12 month,4.145
Date,30 Jun 2023,1 week,3.362
Date,30 Jun 2023,1 month,3.399
Date,30 Jun 2023,3 month,3.577
Date,30 Jun 2023,6 month,3.900
Date,30 Jun 2023,12 month,4.134
Date,29 Jun 2023,1 week,3.415
Date,29 Jun 2023,1 month,3.415
Date,29 Jun 2023,3 month,3.587
Date,29 Jun 2023,6 month,3.892
Date,29 Jun 2023,12 month,4.103
Date,28 Jun 2023,1 week,3.391
Date,28 Jun 2023,1 month,3.418
Date,28 Jun 2023,3 month,3.598
Date,28 Jun 2023,6 month,3.930
Date,28 Jun 2023,12 month,4.119
Date,27 Jun 2023,1 week,3.394
Date,27 Jun 2023,1 month,3.411
Date,27 Jun 2023,3 month,3.554
Date,27 Jun 2023,6 month,3.915
Date,27 Jun 2023,12 month,4.094
Date,26 Jun 2023,1 week,3.382
Date,26 Jun 2023,1 month,3.429
Date,26 Jun 2023,3 month,3.577
Date,26 Jun 2023,6 month,3.908
Date,26 Jun 2023,12 month,4.092
Date,23 Jun 2023,1 week,3.396
Date,23 Jun 2023,1 month,3.448
Date,23 Jun 2023,3 month,3.610
Date,23 Jun 2023,6 month,3.933
Date,23 Jun 2023,12 month,4.147
Date,22 Jun 2023,1 week,3.401
Date,22 Jun 2023,1 month,3.413
Date,22 Jun 2023,3 month,3.600
Date,22 Jun 2023,6 month,3.907
Date,22 Jun 2023,12 month,4.111
Date,21 Jun 2023,1 week,3.363
Date,21 Jun 2023,1 month,3.439
Date,21 Jun 2023,3 month,3.568
Date,21 Jun 2023,6 month,3.886
Date,21 Jun 2023,12 month,4.088
Date,20 Jun 2023,1 week,3.312
Date,20 Jun 2023,1 month,3.383
Date,20 Jun 2023,3 month,3.587
Date,20 Jun 2023,6 month,3.892
Date,20 Jun 2023,12 month,4.082
Date,19 Jun 2023,1 week,3.209
Date,19 Jun 2023,1 month,3.372
Date,19 Jun 2023,3 month,3.551
Date,19 Jun 2023,6 month,3.861
Date,19 Jun 2023,12 month,4.046
Date,16 Jun 2023,1 week,3.234
Date,16 Jun 2023,1 month,3.355
Date,16 Jun 2023,3 month,3.572
Date,16 Jun 2023,6 month,3.822
Date,16 Jun 2023,12 month,4.020
Date,15 Jun 2023,1 week,3.202
Date,15 Jun 2023,1 month,3.350
Date,15 Jun 2023,3 month,3.547
Date,15 Jun 2023,6 month,3.818
Date,15 Jun 2023,12 month,3.965
Date,14 Jun 2023,1 week,3.159
Date,14 Jun 2023,1 month,3.338
Date,14 Jun 2023,3 month,3.522
Date,14 Jun 2023,6 month,3.790
Date,14 Jun 2023,12 month,3.944
Date,13 Jun 2023,1 week,3.131
Date,13 Jun 2023,1 month,3.328
Date,13 Jun 2023,3 month,3.526
Date,13 Jun 2023,6 month,3.794
Date,13 Jun 2023,12 month,3.942
Date,12 Jun 2023,1 week,3.136
Date,12 Jun 2023,1 month,3.315
Date,12 Jun 2023,3 month,3.478
Date,12 Jun 2023,6 month,3.753
Date,12 Jun 2023,12 month,3.938
Date,9 Jun 2023,1 week,3.128
Date,9 Jun 2023,1 month,3.290
Date,9 Jun 2023,3 month,3.469
Date,9 Jun 2023,6 month,3.762
Date,9 Jun 2023,12 month,3.928
Date,8 Jun 2023,1 week,3.153
Date,8 Jun 2023,1 month,3.258
Date,8 Jun 2023,3 month,3.486
Date,8 Jun 2023,6 month,3.757
Date,8 Jun 2023,12 month,3.936
Date,7 Jun 2023,1 week,3.136
Date,7 Jun 2023,1 month,3.271
Date,7 Jun 2023,3 month,3.459
Date,7 Jun 2023,6 month,3.733
Date,7 Jun 2023,12 month,3.923
Date,6 Jun 2023,1 week,3.152
Date,6 Jun 2023,1 month,3.254
Date,6 Jun 2023,3 month,3.476
Date,6 Jun 2023,6 month,3.715
Date,6 Jun 2023,12 month,3.914
Date,5 Jun 2023,1 week,3.134
Date,5 Jun 2023,1 month,3.222
Date,5 Jun 2023,3 month,3.493
Date,5 Jun 2023,6 month,3.739
Date,5 Jun 2023,12 month,3.884
Date,2 Jun 2023,1 week,3.121
Date,2 Jun 2023,1 month,3.218
Date,2 Jun 2023,3 month,3.490
Date,2 Jun 2023,6 month,3.728
Date,2 Jun 2023,12 month,3.875
Date,1 Jun 2023,1 week,3.154
Date,1 Jun 2023,1 month,3.210
Date,1 Jun 2023,3 month,3.462
Date,1 Jun 2023,6 month,3.721
Date,1 Jun 2023,12 month,3.875
Date,31 May 2023,1 week,3.122
Date,31 May 2023,1 month,3.211
Date,31 May 2023,3 month,3.463
Date,31 May 2023,6 month,3.746
Date,31 May 2023,12 month,3.939
Date,30 May 2023,1 week,3.140
Date,30 May 2023,1 month,3.214
Date,30 May 2023,3 month,3.474
Date,30 May 2023,6 month,3.770
Date,30 May 2023,12 month,3.965
Date,29 May 2023,1 week,3.146
Date,29 May 2023,1 month,3.213
Date,29 May 2023,3 month,3.483
Date,29 May 2023,6 month,3.781
Date,29 May 2023,12 month,3.982
Date,26 May 2023,1 week,3.125
Date,26 May 2023,1 month,3.199
Date,26 May 2023,3 month,3.462
Date,26 May 2023,6 month,3.760
Date,26 May 2023,12 month,3.955
Date,25 May 2023,1 week,3.152
Date,25 May 2023,1 month,3.198
Date,25 May 2023,3 month,3.457
Date,25 May 2023,6 month,3.769
Date,25 May 2023,12 month,3.943
Date,24 May 2023,1 week,3.115
Date,24 May 2023,1 month,3.138
Date,24 May 2023,3 month,3.415
Date,24 May 2023,6 month,3.744
Date,24 May 2023,12 month,3.932
Date,23 May 2023,1 week,3.152
Date,23 May 2023,1 month,3.142
Date,23 May 2023,3 month,3.422
Date,23 May 2023,6 month,3.732
Date,23 May 2023,12 month,3.904
Date,22 May 2023,1 week,3.132
Date,22 May 2023,1 month,3.135
Date,22 May 2023,3 month,3.412
Date,22 May 2023,6 month,3.714
Date,22 May 2023,12 month,3.893
Date,19 May 2023,1 week,3.129
Date,19 May 2023,1 month,3.134
Date,19 May 2023,3 month,3.415
Date,19 May 2023,6 month,3.707
Date,19 May 2023,12 month,3.878
Date,18 May 2023,1 week,3.137
Date,18 May 2023,1 month,3.151
Date,18 May 2023,3 month,3.383
Date,18 May 2023,6 month,3.687
Date,18 May 2023,12 month,3.858
Date,17 May 2023,1 week,3.112
Date,17 May 2023,1 month,3.152
Date,17 May 2023,3 month,3.388
Date,17 May 2023,6 month,3.671
Date,17 May 2023,12 month,3.834
Date,16 May 2023,1 week,3.147
Date,16 May 2023,1 month,3.158
Date,16 May 2023,3 month,3.382
Date,16 May 2023,6 month,3.658
Date,16 May 2023,12 month,3.807
Date,15 May 2023,1 week,3.145
Date,15 May 2023,1 month,3.150
Date,15 May 2023,3 month,3.358
Date,15 May 2023,6 month,3.663
Date,15 May 2023,12 month,3.805
Date,12 May 2023,1 week,3.127
Date,12 May 2023,1 month,3.162
Date,12 May 2023,3 month,3.348
Date,12 May 2023,6 month,3.638
Date,12 May 2023,12 month,3.799
Date,11 May 2023,1 week,3.126
Date,11 May 2023,1 month,3.159
Date,11 May 2023,3 month,3.323
Date,11 May 2023,6 month,3.629
Date,11 May 2023,12 month,3.795
Date,10 May 2023,1 week,3.096
Date,10 May 2023,1 month,3.146
Date,10 May 2023,3 month,3.301
Date,10 May 2023,6 month,3.625
Date,10 May 2023,12 month,3.808
Date,9 May 2023,1 week,3.078
Date,9 May 2023,1 month,3.161
Date,9 May 2023,3 month,3.270
