dundasChartControl1_DRG_DataRowGrouping1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_X,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_Y
Date,26 May 2020,6 month,-0.133
Date,26 May 2020,12 month,-0.078
Date,25 May 2020,1 week,-0.518
Date,25 May 2020,1 month,-0.465
Date,25 May 2020,3 month,-0.275
Date,25 May 2020,6 month,-0.145
Date,25 May 2020,12 month,-0.083
Date,22 May 2020,1 week,-0.528
Date,22 May 2020,1 month,-0.473
Date,22 May 2020,3 month,-0.279
Date,22 May 2020,6 month,-0.154
Date,22 May 2020,12 month,-0.093
Date,21 May 2020,1 week,-0.512
Date,21 May 2020,1 month,-0.475
Date,21 May 2020,3 month,-0.282
Date,21 May 2020,6 month,-0.145
Date,21 May 2020,12 month,-0.078
Date,20 May 2020,1 week,-0.508
Date,20 May 2020,1 month,-0.468
Date,20 May 2020,3 month,-0.280
Date,20 May 2020,6 month,-0.139
Date,20 May 2020,12 month,-0.058
Date,19 May 2020,1 week,-0.523
Date,19 May 2020,1 month,-0.454
Date,19 May 2020,3 month,-0.259
Date,19 May 2020,6 month,-0.138
Date,19 May 2020,12 month,-0.075
Date,18 May 2020,1 week,-0.518
Date,18 May 2020,1 month,-0.478
Date,18 May 2020,3 month,-0.276
Date,18 May 2020,6 month,-0.137
Date,18 May 2020,12 month,-0.084
Date,15 May 2020,1 week,-0.512
Date,15 May 2020,1 month,-0.467
Date,15 May 2020,3 month,-0.266
Date,15 May 2020,6 month,-0.131
Date,15 May 2020,12 month,-0.078
Date,14 May 2020,1 week,-0.515
Date,14 May 2020,1 month,-0.469
Date,14 May 2020,3 month,-0.262
Date,14 May 2020,6 month,-0.137
Date,14 May 2020,12 month,-0.078
Date,13 May 2020,1 week,-0.518
Date,13 May 2020,1 month,-0.454
Date,13 May 2020,3 month,-0.253
Date,13 May 2020,6 month,-0.142
Date,13 May 2020,12 month,-0.068
Date,12 May 2020,1 week,-0.513
Date,12 May 2020,1 month,-0.448
Date,12 May 2020,3 month,-0.245
Date,12 May 2020,6 month,-0.147
Date,12 May 2020,12 month,-0.073
Date,11 May 2020,1 week,-0.512
Date,11 May 2020,1 month,-0.446
Date,11 May 2020,3 month,-0.258
Date,11 May 2020,6 month,-0.147
Date,11 May 2020,12 month,-0.085
Date,8 May 2020,1 week,-0.503
Date,8 May 2020,1 month,-0.451
Date,8 May 2020,3 month,-0.246
Date,8 May 2020,6 month,-0.145
Date,8 May 2020,12 month,-0.075
Date,7 May 2020,1 week,-0.504
Date,7 May 2020,1 month,-0.445
Date,7 May 2020,3 month,-0.258
Date,7 May 2020,6 month,-0.114
Date,7 May 2020,12 month,-0.078
Date,6 May 2020,1 week,-0.511
Date,6 May 2020,1 month,-0.469
Date,6 May 2020,3 month,-0.266
Date,6 May 2020,6 month,-0.136
Date,6 May 2020,12 month,-0.088
Date,5 May 2020,1 week,-0.514
Date,5 May 2020,1 month,-0.469
Date,5 May 2020,3 month,-0.297
Date,5 May 2020,6 month,-0.165
Date,5 May 2020,12 month,-0.108
Date,4 May 2020,1 week,-0.500
Date,4 May 2020,1 month,-0.476
Date,4 May 2020,3 month,-0.286
Date,4 May 2020,6 month,-0.157
Date,4 May 2020,12 month,-0.108

