dundasChartControl1_DRG_DataRowGrouping1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_label,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_X,dundasChartControl1_DRG_DataRowGrouping1_dundasChartControl1_DCG_Period1_Value_Y
12 month,March,03/08/2023 00:00:00,3.944
12 month,March,03/09/2023 00:00:00,3.978
12 month,March,03/10/2023 00:00:00,3.953
12 month,March,03/13/2023 00:00:00,3.858
12 month,March,03/14/2023 00:00:00,3.509
12 month,March,03/15/2023 00:00:00,3.662
12 month,March,03/16/2023 00:00:00,3.359
12 month,March,03/17/2023 00:00:00,3.38
12 month,March,03/20/2023 00:00:00,3.395
12 month,March,03/21/2023 00:00:00,3.322
12 month,March,03/22/2023 00:00:00,3.468
12 month,March,03/23/2023 00:00:00,3.578
12 month,March,03/24/2023 00:00:00,3.533
12 month,March,03/27/2023 00:00:00,3.469
12 month,March,03/28/2023 00:00:00,3.542
12 month,March,03/29/2023 00:00:00,3.573
12 month,March,03/30/2023 00:00:00,3.568
12 month,March,03/31/2023 00:00:00,3.622
12 month,April,04/03/2023 00:00:00,3.651
12 month,April,04/04/2023 00:00:00,3.638
12 month,April,04/05/2023 00:00:00,3.628
12 month,April,04/06/2023 00:00:00,3.578
12 month,April,04/11/2023 00:00:00,3.582
12 month,April,04/12/2023 00:00:00,3.654
12 month,April,04/13/2023 00:00:00,3.718
12 month,April,04/14/2023 00:00:00,3.723
12 month,April,04/17/2023 00:00:00,3.764
12 month,April,04/18/2023 00:00:00,3.793
12 month,April,04/19/2023 00:00:00,3.825
12 month,April,04/20/2023 00:00:00,3.855
12 month,April,04/21/2023 00:00:00,3.854
12 month,April,04/24/2023 00:00:00,3.865
12 month,April,04/25/2023 00:00:00,3.9
12 month,April,04/26/2023 00:00:00,3.858
12 month,April,04/27/2023 00:00:00,3.852
12 month,April,04/28/2023 00:00:00,3.88

txtb_row_title,txtb_year,txtb_currency,txtb_value
Date,28 Apr 2023,1 week,2.872
Date,28 Apr 2023,1 month,3.052
Date,28 Apr 2023,3 month,3.265
Date,28 Apr 2023,6 month,3.645
Date,28 Apr 2023,12 month,3.880
Date,27 Apr 2023,1 week,2.888
Date,27 Apr 2023,1 month,3.037
Date,27 Apr 2023,3 month,3.250
Date,27 Apr 2023,6 month,3.618
Date,27 Apr 2023,12 month,3.852
Date,26 Apr 2023,1 week,2.880
Date,26 Apr 2023,1 month,3.015
Date,26 Apr 2023,3 month,3.242
Date,26 Apr 2023,6 month,3.648
Date,26 Apr 2023,12 month,3.858
Date,25 Apr 2023,1 week,2.905
Date,25 Apr 2023,1 month,3.024
Date,25 Apr 2023,3 month,3.268
Date,25 Apr 2023,6 month,3.635
Date,25 Apr 2023,12 month,3.900
Date,24 Apr 2023,1 week,2.882
Date,24 Apr 2023,1 month,3.031
Date,24 Apr 2023,3 month,3.288
Date,24 Apr 2023,6 month,3.637
Date,24 Apr 2023,12 month,3.865
Date,21 Apr 2023,1 week,2.886
Date,21 Apr 2023,1 month,2.956
Date,21 Apr 2023,3 month,3.261
Date,21 Apr 2023,6 month,3.601
Date,21 Apr 2023,12 month,3.854
Date,20 Apr 2023,1 week,2.878
Date,20 Apr 2023,1 month,2.998
Date,20 Apr 2023,3 month,3.211
Date,20 Apr 2023,6 month,3.612
Date,20 Apr 2023,12 month,3.855
Date,19 Apr 2023,1 week,2.870
Date,19 Apr 2023,1 month,2.987
Date,19 Apr 2023,3 month,3.205
Date,19 Apr 2023,6 month,3.587
Date,19 Apr 2023,12 month,3.825
Date,18 Apr 2023,1 week,2.900
Date,18 Apr 2023,1 month,2.968
Date,18 Apr 2023,3 month,3.200
Date,18 Apr 2023,6 month,3.562
Date,18 Apr 2023,12 month,3.793
Date,17 Apr 2023,1 week,2.882
Date,17 Apr 2023,1 month,2.966
Date,17 Apr 2023,3 month,3.219
Date,17 Apr 2023,6 month,3.578
Date,17 Apr 2023,12 month,3.764
Date,14 Apr 2023,1 week,2.894
Date,14 Apr 2023,1 month,2.948
Date,14 Apr 2023,3 month,3.175
Date,14 Apr 2023,6 month,3.510
Date,14 Apr 2023,12 month,3.723
Date,13 Apr 2023,1 week,2.862
Date,13 Apr 2023,1 month,2.934
Date,13 Apr 2023,3 month,3.177
Date,13 Apr 2023,6 month,3.490
Date,13 Apr 2023,12 month,3.718
Date,12 Apr 2023,1 week,2.862
Date,12 Apr 2023,1 month,2.889
Date,12 Apr 2023,3 month,3.126
Date,12 Apr 2023,6 month,3.430
Date,12 Apr 2023,12 month,3.654
Date,11 Apr 2023,1 week,2.902
Date,11 Apr 2023,1 month,2.889
Date,11 Apr 2023,3 month,3.108
Date,11 Apr 2023,6 month,3.356
Date,11 Apr 2023,12 month,3.582
Date,6 Apr 2023,1 week,2.886
Date,6 Apr 2023,1 month,2.887
Date,6 Apr 2023,3 month,3.075
Date,6 Apr 2023,6 month,3.339
Date,6 Apr 2023,12 month,3.578
Date,5 Apr 2023,1 week,2.875
Date,5 Apr 2023,1 month,2.888
Date,5 Apr 2023,3 month,3.055
Date,5 Apr 2023,6 month,3.339
Date,5 Apr 2023,12 month,3.628
Date,4 Apr 2023,1 week,2.876
Date,4 Apr 2023,1 month,2.899
Date,4 Apr 2023,3 month,3.052
Date,4 Apr 2023,6 month,3.359
Date,4 Apr 2023,12 month,3.638
Date,3 Apr 2023,1 week,2.895
Date,3 Apr 2023,1 month,2.928
Date,3 Apr 2023,3 month,3.053
Date,3 Apr 2023,6 month,3.335
Date,3 Apr 2023,12 month,3.651
Date,31 Mar 2023,1 week,2.898
Date,31 Mar 2023,1 month,2.915
Date,31 Mar 2023,3 month,3.038
Date,31 Mar 2023,6 month,3.341
Date,31 Mar 2023,12 month,3.622
Date,30 Mar 2023,1 week,2.866
Date,30 Mar 2023,1 month,2.921
Date,30 Mar 2023,3 month,3.052
Date,30 Mar 2023,6 month,3.312
Date,30 Mar 2023,12 month,3.568
Date,29 Mar 2023,1 week,2.900
Date,29 Mar 2023,1 month,2.905
Date,29 Mar 2023,3 month,3.015
Date,29 Mar 2023,6 month,3.290
Date,29 Mar 2023,12 month,3.573
Date,28 Mar 2023,1 week,2.787
Date,28 Mar 2023,1 month,2.904
Date,28 Mar 2023,3 month,2.990
Date,28 Mar 2023,6 month,3.269
Date,28 Mar 2023,12 month,3.542
Date,27 Mar 2023,1 week,2.879
Date,27 Mar 2023,1 month,2.902
Date,27 Mar 2023,3 month,3.012
Date,27 Mar 2023,6 month,3.239
Date,27 Mar 2023,12 month,3.469
Date,24 Mar 2023,1 week,2.878
Date,24 Mar 2023,1 month,2.928
Date,24 Mar 2023,3 month,3.025
Date,24 Mar 2023,6 month,3.281
Date,24 Mar 2023,12 month,3.533
Date,23 Mar 2023,1 week,2.854
Date,23 Mar 2023,1 month,2.902
Date,23 Mar 2023,3 month,2.990
Date,23 Mar 2023,6 month,3.290
Date,23 Mar 2023,12 month,3.578
Date,22 Mar 2023,1 week,2.827
Date,22 Mar 2023,1 month,2.902
Date,22 Mar 2023,3 month,3.002
Date,22 Mar 2023,6 month,3.214
Date,22 Mar 2023,12 month,3.468
Date,21 Mar 2023,1 week,2.712
Date,21 Mar 2023,1 month,2.822
Date,21 Mar 2023,3 month,2.908
Date,21 Mar 2023,6 month,3.071
Date,21 Mar 2023,12 month,3.322
Date,20 Mar 2023,1 week,2.565
Date,20 Mar 2023,1 month,2.778
Date,20 Mar 2023,3 month,2.892
Date,20 Mar 2023,6 month,3.095
Date,20 Mar 2023,12 month,3.395
Date,17 Mar 2023,1 week,2.482
Date,17 Mar 2023,1 month,2.648
Date,17 Mar 2023,3 month,2.750
Date,17 Mar 2023,6 month,3.055
Date,17 Mar 2023,12 month,3.380
Date,16 Mar 2023,1 week,2.424
Date,16 Mar 2023,1 month,2.558
Date,16 Mar 2023,3 month,2.646
Date,16 Mar 2023,6 month,2.985
Date,16 Mar 2023,12 month,3.359
Date,15 Mar 2023,1 week,2.415
Date,15 Mar 2023,1 month,2.615
Date,15 Mar 2023,3 month,2.815
Date,15 Mar 2023,6 month,3.131
Date,15 Mar 2023,12 month,3.662
Date,14 Mar 2023,1 week,2.317
Date,14 Mar 2023,1 month,2.601
Date,14 Mar 2023,3 month,2.753
Date,14 Mar 2023,6 month,3.035
Date,14 Mar 2023,12 month,3.509
Date,13 Mar 2023,1 week,2.378
Date,13 Mar 2023,1 month,2.646
Date,13 Mar 2023,3 month,2.957
Date,13 Mar 2023,6 month,3.375
Date,13 Mar 2023,12 month,3.858
Date,10 Mar 2023,1 week,2.378
Date,10 Mar 2023,1 month,2.630
Date,10 Mar 2023,3 month,2.978
Date,10 Mar 2023,6 month,3.445
Date,10 Mar 2023,12 month,3.953
Date,9 Mar 2023,1 week,2.373
Date,9 Mar 2023,1 month,2.573
Date,9 Mar 2023,3 month,2.948
Date,9 Mar 2023,6 month,3.461
Date,9 Mar 2023,12 month,3.978
Date,8 Mar 2023,1 week,2.382
Date,8 Mar 2023,1 month,2.565
Date,8 Mar 2023,3 month,2.944
Date,8 Mar 2023,6 month,3.451
Date,8 Mar 2023,12 month,3.944
Date,7 Mar 2023,1 week,2.348
Date,7 Mar 2023,1 month,2.562
Date,7 Mar 2023,3 month,2.920
Date,7 Mar 2023,6 month,3.418
Date,7 Mar 2023,12 month,3.908
Date,6 Mar 2023,1 week,2.381
Date,6 Mar 2023,1 month,2.511
Date,6 Mar 2023,3 month,2.875
Date,6 Mar 2023,6 month,3.363
Date,6 Mar 2023,12 month,3.859
Date,3 Mar 2023,1 week,2.393
Date,3 Mar 2023,1 month,2.551
Date,3 Mar 2023,3 month,2.849
Date,3 Mar 2023,6 month,3.353
Date,3 Mar 2023,12 month,3.826
Date,2 Mar 2023,1 week,2.365
Date,2 Mar 2023,1 month,2.502
Date,2 Mar 2023,3 month,2.801
Date,2 Mar 2023,6 month,3.366
Date,2 Mar 2023,12 month,3.821
Date,1 Mar 2023,1 week,2.368
Date,1 Mar 2023,1 month,2.487
Date,1 Mar 2023,3 month,2.783
Date,1 Mar 2023,6 month,3.311
Date,1 Mar 2023,12 month,3.745
Date,28 Feb 2023,1 week,2.339
Date,28 Feb 2023,1 month,2.478
Date,28 Feb 2023,3 month,2.744
Date,28 Feb 2023,6 month,3.290
Date,28 Feb 2023,12 month,3.725
Date,27 Feb 2023,1 week,2.344
Date,27 Feb 2023,1 month,2.422
Date,27 Feb 2023,3 month,2.716
Date,27 Feb 2023,6 month,3.242
Date,27 Feb 2023,12 month,3.680
Date,24 Feb 2023,1 week,2.379
Date,24 Feb 2023,1 month,2.429
Date,24 Feb 2023,3 month,2.698
Date,24 Feb 2023,6 month,3.233
Date,24 Feb 2023,12 month,3.662
Date,23 Feb 2023,1 week,2.392
Date,23 Feb 2023,1 month,2.403
Date,23 Feb 2023,3 month,2.693
Date,23 Feb 2023,6 month,3.198
Date,23 Feb 2023,12 month,3.642
Date,22 Feb 2023,1 week,2.386
Date,22 Feb 2023,1 month,2.396
Date,22 Feb 2023,3 month,2.683
Date,22 Feb 2023,6 month,3.197
Date,22 Feb 2023,12 month,3.625
Date,21 Feb 2023,1 week,2.375
Date,21 Feb 2023,1 month,2.392
Date,21 Feb 2023,3 month,2.682
Date,21 Feb 2023,6 month,3.225
Date,21 Feb 2023,12 month,3.578
Date,20 Feb 2023,1 week,2.393
Date,20 Feb 2023,1 month,2.383
Date,20 Feb 2023,3 month,2.654
Date,20 Feb 2023,6 month,3.192
Date,20 Feb 2023,12 month,3.579
Date,17 Feb 2023,1 week,2.345
Date,17 Feb 2023,1 month,2.374
Date,17 Feb 2023,3 month,2.667
Date,17 Feb 2023,6 month,3.212
Date,17 Feb 2023,12 month,3.572
Date,16 Feb 2023,1 week,2.387
Date,16 Feb 2023,1 month,2.406
Date,16 Feb 2023,3 month,2.703
Date,16 Feb 2023,6 month,3.192
Date,16 Feb 2023,12 month,3.567
Date,15 Feb 2023,1 week,2.379
Date,15 Feb 2023,1 month,2.405
Date,15 Feb 2023,3 month,2.682
Date,15 Feb 2023,6 month,3.166
Date,15 Feb 2023,12 month,3.542
Date,14 Feb 2023,1 week,2.342
Date,14 Feb 2023,1 month,2.374
Date,14 Feb 2023,3 month,2.660
Date,14 Feb 2023,6 month,3.135
Date,14 Feb 2023,12 month,3.518
Date,13 Feb 2023,1 week,2.379
Date,13 Feb 2023,1 month,2.402
Date,13 Feb 2023,3 month,2.654
Date,13 Feb 2023,6 month,3.102
Date,13 Feb 2023,12 month,3.510
Date,10 Feb 2023,1 week,2.359
Date,10 Feb 2023,1 month,2.375
Date,10 Feb 2023,3 month,2.621
Date,10 Feb 2023,6 month,3.080
Date,10 Feb 2023,12 month,3.465
Date,9 Feb 2023,1 week,2.382
Date,9 Feb 2023,1 month,2.363
Date,9 Feb 2023,3 month,2.607
Date,9 Feb 2023,6 month,3.103
Date,9 Feb 2023,12 month,3.486
Date,8 Feb 2023,1 week,2.342
Date,8 Feb 2023,1 month,2.381
Date,8 Feb 2023,3 month,2.608
Date,8 Feb 2023,6 month,3.054
Date,8 Feb 2023,12 month,3.451
Date,7 Feb 2023,1 week,2.291
Date,7 Feb 2023,1 month,2.361
Date,7 Feb 2023,3 month,2.602
Date,7 Feb 2023,6 month,3.029
Date,7 Feb 2023,12 month,3.435
Date,6 Feb 2023,1 week,2.148
Date,6 Feb 2023,1 month,2.325
Date,6 Feb 2023,3 month,2.565
Date,6 Feb 2023,6 month,3.008
Date,6 Feb 2023,12 month,3.401
Date,3 Feb 2023,1 week,2.107
Date,3 Feb 2023,1 month,2.255
Date,3 Feb 2023,3 month,2.545
Date,3 Feb 2023,6 month,3.011
Date,3 Feb 2023,12 month,3.374
Date,2 Feb 2023,1 week,1.970
Date,2 Feb 2023,1 month,2.262
Date,2 Feb 2023,3 month,2.540
Date,2 Feb 2023,6 month,3.029
Date,2 Feb 2023,12 month,3.446
Date,1 Feb 2023,1 week,1.907
Date,1 Feb 2023,1 month,2.190
Date,1 Feb 2023,3 month,2.483
Date,1 Feb 2023,6 month,3.009
Date,1 Feb 2023,12 month,3.414
Date,31 Jan 2023,1 week,1.895
Date,31 Jan 2023,1 month,2.177
Date,31 Jan 2023,3 month,2.512
Date,31 Jan 2023,6 month,2.988
Date,31 Jan 2023,12 month,3.413
Date,30 Jan 2023,1 week,1.894
Date,30 Jan 2023,1 month,2.144
Date,30 Jan 2023,3 month,2.482
Date,30 Jan 2023,6 month,2.959
Date,30 Jan 2023,12 month,3.368
Date,27 Jan 2023,1 week,1.884
Date,27 Jan 2023,1 month,2.130
Date,27 Jan 2023,3 month,2.492
Date,27 Jan 2023,6 month,2.942
Date,27 Jan 2023,12 month,3.356
Date,26 Jan 2023,1 week,1.899
Date,26 Jan 2023,1 month,2.077
Date,26 Jan 2023,3 month,2.468
Date,26 Jan 2023,6 month,2.922
Date,26 Jan 2023,12 month,3.352
Date,25 Jan 2023,1 week,1.894
Date,25 Jan 2023,1 month,2.064
Date,25 Jan 2023,3 month,2.458
Date,25 Jan 2023,6 month,2.928
Date,25 Jan 2023,12 month,3.363
Date,24 Jan 2023,1 week,1.893
Date,24 Jan 2023,1 month,2.052
Date,24 Jan 2023,3 month,2.501
Date,24 Jan 2023,6 month,2.922
Date,24 Jan 2023,12 month,3.353
Date,23 Jan 2023,1 week,1.893
Date,23 Jan 2023,1 month,2.014
Date,23 Jan 2023,3 month,2.449
Date,23 Jan 2023,6 month,2.917
Date,23 Jan 2023,12 month,3.345
Date,20 Jan 2023,1 week,1.899
Date,20 Jan 2023,1 month,1.999
Date,20 Jan 2023,3 month,2.417
Date,20 Jan 2023,6 month,2.895
Date,20 Jan 2023,12 month,3.327
Date,19 Jan 2023,1 week,1.905
Date,19 Jan 2023,1 month,1.990
Date,19 Jan 2023,3 month,2.393
Date,19 Jan 2023,6 month,2.857
Date,19 Jan 2023,12 month,3.300
Date,18 Jan 2023,1 week,1.887
Date,18 Jan 2023,1 month,1.985
Date,18 Jan 2023,3 month,2.342
Date,18 Jan 2023,6 month,2.832
Date,18 Jan 2023,12 month,3.311
Date,17 Jan 2023,1 week,1.895
Date,17 Jan 2023,1 month,1.980
Date,17 Jan 2023,3 month,2.335
Date,17 Jan 2023,6 month,2.878
Date,17 Jan 2023,12 month,3.339
Date,16 Jan 2023,1 week,1.904
Date,16 Jan 2023,1 month,1.970
Date,16 Jan 2023,3 month,2.334
Date,16 Jan 2023,6 month,2.843
Date,16 Jan 2023,12 month,3.332
Date,13 Jan 2023,1 week,1.895
Date,13 Jan 2023,1 month,1.908
Date,13 Jan 2023,3 month,2.328
Date,13 Jan 2023,6 month,2.876
Date,13 Jan 2023,12 month,3.315
Date,12 Jan 2023,1 week,1.886
Date,12 Jan 2023,1 month,1.918
Date,12 Jan 2023,3 month,2.288
Date,12 Jan 2023,6 month,2.818
Date,12 Jan 2023,12 month,3.325
Date,11 Jan 2023,1 week,1.879
Date,11 Jan 2023,1 month,1.922
Date,11 Jan 2023,3 month,2.298
Date,11 Jan 2023,6 month,2.858
Date,11 Jan 2023,12 month,3.370
Date,10 Jan 2023,1 week,1.889
Date,10 Jan 2023,1 month,1.935
Date,10 Jan 2023,3 month,2.284
Date,10 Jan 2023,6 month,2.820
Date,10 Jan 2023,12 month,3.338
Date,9 Jan 2023,1 week,1.882
Date,9 Jan 2023,1 month,1.898
Date,9 Jan 2023,3 month,2.270
Date,9 Jan 2023,6 month,2.809
Date,9 Jan 2023,12 month,3.328
Date,6 Jan 2023,1 week,1.890
Date,6 Jan 2023,1 month,1.904
Date,6 Jan 2023,3 month,2.254
Date,6 Jan 2023,6 month,2.805
Date,6 Jan 2023,12 month,3.328
Date,5 Jan 2023,1 week,1.878
Date,5 Jan 2023,1 month,1.894
Date,5 Jan 2023,3 month,2.178
Date,5 Jan 2023,6 month,2.772
Date,5 Jan 2023,12 month,3.303
Date,4 Jan 2023,1 week,1.882
Date,4 Jan 2023,1 month,1.888
Date,4 Jan 2023,3 month,2.170
Date,4 Jan 2023,6 month,2.761
Date,4 Jan 2023,12 month,3.312
Date,3 Jan 2023,1 week,1.838
Date,3 Jan 2023,1 month,1.854
Date,3 Jan 2023,3 month,2.172
Date,3 Jan 2023,6 month,2.739
Date,3 Jan 2023,12 month,3.321
Date,2 Jan 2023,1 week,1.876
Date,2 Jan 2023,1 month,1.883
Date,2 Jan 2023,3 month,2.162
Date,2 Jan 2023,6 month,2.732
Date,2 Jan 2023,12 month,3.316
Date,30 Dec 2022,1 week,1.872
Date,30 Dec 2022,1 month,1.884
Date,30 Dec 2022,3 month,2.132
Date,30 Dec 2022,6 month,2.693
Date,30 Dec 2022,12 month,3.291
Date,29 Dec 2022,1 week,1.882
Date,29 Dec 2022,1 month,1.901
Date,29 Dec 2022,3 month,2.184
Date,29 Dec 2022,6 month,2.726
Date,29 Dec 2022,12 month,3.288
Date,28 Dec 2022,1 week,1.841
Date,28 Dec 2022,1 month,1.898
Date,28 Dec 2022,3 month,2.202
Date,28 Dec 2022,6 month,2.752
Date,28 Dec 2022,12 month,3.325
Date,27 Dec 2022,1 week,1.885
Date,27 Dec 2022,1 month,1.895
Date,27 Dec 2022,3 month,2.128
Date,27 Dec 2022,6 month,2.703
Date,27 Dec 2022,12 month,3.265
Date,23 Dec 2022,1 week,1.885
Date,23 Dec 2022,1 month,1.910
Date,23 Dec 2022,3 month,2.141
Date,23 Dec 2022,6 month,2.701
Date,23 Dec 2022,12 month,3.238
Date,22 Dec 2022,1 week,1.902
Date,22 Dec 2022,1 month,1.894
Date,22 Dec 2022,3 month,2.125
Date,22 Dec 2022,6 month,2.696
Date,22 Dec 2022,12 month,3.192
Date,21 Dec 2022,1 week,1.804
Date,21 Dec 2022,1 month,1.913
Date,21 Dec 2022,3 month,2.102
Date,21 Dec 2022,6 month,2.645
Date,21 Dec 2022,12 month,3.176
Date,20 Dec 2022,1 week,1.774
Date,20 Dec 2022,1 month,1.898
Date,20 Dec 2022,3 month,2.081
Date,20 Dec 2022,6 month,2.625
Date,20 Dec 2022,12 month,3.118
Date,19 Dec 2022,1 week,1.600
Date,19 Dec 2022,1 month,1.797
Date,19 Dec 2022,3 month,2.063
Date,19 Dec 2022,6 month,2.585
Date,19 Dec 2022,12 month,3.057
Date,16 Dec 2022,1 week,1.542
Date,16 Dec 2022,1 month,1.748
Date,16 Dec 2022,3 month,2.047
Date,16 Dec 2022,6 month,2.569
Date,16 Dec 2022,12 month,2.993
Date,15 Dec 2022,1 week,1.468
Date,15 Dec 2022,1 month,1.691
Date,15 Dec 2022,3 month,2.062
Date,15 Dec 2022,6 month,2.493
Date,15 Dec 2022,12 month,2.867
Date,14 Dec 2022,1 week,1.432
Date,14 Dec 2022,1 month,1.697
Date,14 Dec 2022,3 month,2.081
Date,14 Dec 2022,6 month,2.519
Date,14 Dec 2022,12 month,2.871
Date,13 Dec 2022,1 week,1.403
Date,13 Dec 2022,1 month,1.686
Date,13 Dec 2022,3 month,2.046
Date,13 Dec 2022,6 month,2.479
Date,13 Dec 2022,12 month,2.873
Date,12 Dec 2022,1 week,1.415
Date,12 Dec 2022,1 month,1.622
Date,12 Dec 2022,3 month,2.052
Date,12 Dec 2022,6 month,2.527
Date,12 Dec 2022,12 month,2.880
Date,9 Dec 2022,1 week,1.416
Date,9 Dec 2022,1 month,1.605
Date,9 Dec 2022,3 month,2.005
Date,9 Dec 2022,6 month,2.466
Date,9 Dec 2022,12 month,2.861
Date,8 Dec 2022,1 week,1.398
Date,8 Dec 2022,1 month,1.538
Date,8 Dec 2022,3 month,1.990
Date,8 Dec 2022,6 month,2.456
Date,8 Dec 2022,12 month,2.858
Date,7 Dec 2022,1 week,1.416
Date,7 Dec 2022,1 month,1.552
Date,7 Dec 2022,3 month,1.977
Date,7 Dec 2022,6 month,2.442
Date,7 Dec 2022,12 month,2.864
Date,6 Dec 2022,1 week,1.372
Date,6 Dec 2022,1 month,1.519
Date,6 Dec 2022,3 month,1.993
Date,6 Dec 2022,6 month,2.443
Date,6 Dec 2022,12 month,2.870
Date,5 Dec 2022,1 week,1.398
Date,5 Dec 2022,1 month,1.523
Date,5 Dec 2022,3 month,1.975
Date,5 Dec 2022,6 month,2.436
Date,5 Dec 2022,12 month,2.841
Date,2 Dec 2022,1 week,1.398
Date,2 Dec 2022,1 month,1.514
Date,2 Dec 2022,3 month,1.975
Date,2 Dec 2022,6 month,2.406
Date,2 Dec 2022,12 month,2.811
Date,1 Dec 2022,1 week,1.398
Date,1 Dec 2022,1 month,1.526
Date,1 Dec 2022,3 month,1.972
Date,1 Dec 2022,6 month,2.405
Date,1 Dec 2022,12 month,2.842
Date,30 Nov 2022,1 week,1.408
Date,30 Nov 2022,1 month,1.512
Date,30 Nov 2022,3 month,1.973
Date,30 Nov 2022,6 month,2.414
Date,30 Nov 2022,12 month,2.830
Date,29 Nov 2022,1 week,1.397
Date,29 Nov 2022,1 month,1.497
Date,29 Nov 2022,3 month,1.984
Date,29 Nov 2022,6 month,2.442
Date,29 Nov 2022,12 month,2.892
Date,28 Nov 2022,1 week,1.397
Date,28 Nov 2022,1 month,1.492
Date,28 Nov 2022,3 month,1.954
Date,28 Nov 2022,6 month,2.436
Date,28 Nov 2022,12 month,2.892
Date,25 Nov 2022,1 week,1.388
Date,25 Nov 2022,1 month,1.476
Date,25 Nov 2022,3 month,1.922
Date,25 Nov 2022,6 month,2.374
Date,25 Nov 2022,12 month,2.860
Date,24 Nov 2022,1 week,1.364
Date,24 Nov 2022,1 month,1.462
Date,24 Nov 2022,3 month,1.908
Date,24 Nov 2022,6 month,2.368
Date,24 Nov 2022,12 month,2.879
Date,23 Nov 2022,1 week,1.380
Date,23 Nov 2022,1 month,1.448
Date,23 Nov 2022,3 month,1.898
Date,23 Nov 2022,6 month,2.360
Date,23 Nov 2022,12 month,2.854
Date,22 Nov 2022,1 week,1.406
Date,22 Nov 2022,1 month,1.418
Date,22 Nov 2022,3 month,1.863
Date,22 Nov 2022,6 month,2.338
Date,22 Nov 2022,12 month,2.847
Date,21 Nov 2022,1 week,1.399
Date,21 Nov 2022,1 month,1.400
Date,21 Nov 2022,3 month,1.817
Date,21 Nov 2022,6 month,2.327
Date,21 Nov 2022,12 month,2.835
Date,18 Nov 2022,1 week,1.392
Date,18 Nov 2022,1 month,1.413
Date,18 Nov 2022,3 month,1.821
Date,18 Nov 2022,6 month,2.342
Date,18 Nov 2022,12 month,2.837
Date,17 Nov 2022,1 week,1.386
Date,17 Nov 2022,1 month,1.425
Date,17 Nov 2022,3 month,1.802
Date,17 Nov 2022,6 month,2.294
Date,17 Nov 2022,12 month,2.834
Date,16 Nov 2022,1 week,1.382
Date,16 Nov 2022,1 month,1.395
Date,16 Nov 2022,3 month,1.803
Date,16 Nov 2022,6 month,2.311
Date,16 Nov 2022,12 month,2.843
Date,15 Nov 2022,1 week,1.388
Date,15 Nov 2022,1 month,1.414
Date,15 Nov 2022,3 month,1.795
Date,15 Nov 2022,6 month,2.300
Date,15 Nov 2022,12 month,2.852
Date,14 Nov 2022,1 week,1.392
Date,14 Nov 2022,1 month,1.405
Date,14 Nov 2022,3 month,1.791
Date,14 Nov 2022,6 month,2.337
Date,14 Nov 2022,12 month,2.867
Date,11 Nov 2022,1 week,1.372
Date,11 Nov 2022,1 month,1.362
Date,11 Nov 2022,3 month,1.762
Date,11 Nov 2022,6 month,2.291
Date,11 Nov 2022,12 month,2.811
Date,10 Nov 2022,1 week,1.391
Date,10 Nov 2022,1 month,1.395
Date,10 Nov 2022,3 month,1.798
Date,10 Nov 2022,6 month,2.319
Date,10 Nov 2022,12 month,2.862
Date,9 Nov 2022,1 week,1.393
Date,9 Nov 2022,1 month,1.415
Date,9 Nov 2022,3 month,1.802
Date,9 Nov 2022,6 month,2.333
Date,9 Nov 2022,12 month,2.874
Date,8 Nov 2022,1 week,1.378
Date,8 Nov 2022,1 month,1.415
Date,8 Nov 2022,3 month,1.791
Date,8 Nov 2022,6 month,2.316
Date,8 Nov 2022,12 month,2.846
Date,7 Nov 2022,1 week,1.385
Date,7 Nov 2022,1 month,1.405
Date,7 Nov 2022,3 month,1.742
Date,7 Nov 2022,6 month,2.296
Date,7 Nov 2022,12 month,2.820
Date,4 Nov 2022,1 week,1.385
Date,4 Nov 2022,1 month,1.398
Date,4 Nov 2022,3 month,1.734
Date,4 Nov 2022,6 month,2.278
Date,4 Nov 2022,12 month,2.794
Date,3 Nov 2022,1 week,1.382
Date,3 Nov 2022,1 month,1.401
Date,3 Nov 2022,3 month,1.732
Date,3 Nov 2022,6 month,2.225
Date,3 Nov 2022,12 month,2.735
Date,2 Nov 2022,1 week,1.331
Date,2 Nov 2022,1 month,1.385
Date,2 Nov 2022,3 month,1.726
Date,2 Nov 2022,6 month,2.198
Date,2 Nov 2022,12 month,2.673
Date,1 Nov 2022,1 week,1.159
Date,1 Nov 2022,1 month,1.376
Date,1 Nov 2022,3 month,1.737
Date,1 Nov 2022,6 month,2.168
Date,1 Nov 2022,12 month,2.686

